date,coin_directory,series,market_ticker,strike_type,floor_strike,cap_strike,round_digits,yes_sub_title,event_type,recv_ts_utc
2026-06-27,SOL,KXSOL15M,KXSOL15M-26JUN271115-15,greater_or_equal,72.5968,,4,Target Price: $72.5968,metadata_updated,2026-06-27T15:00:01.815+00:00
2026-06-27,SOL,KXSOL15M,KXSOL15M-26JUN271130-30,greater_or_equal,72.9448,,4,Target Price: $72.9448,metadata_updated,2026-06-27T15:15:01.381+00:00
2026-06-27,SOL,KXSOL15M,KXSOL15M-26JUN271145-45,greater_or_equal,72.8162,,4,Target Price: $72.8162,metadata_updated,2026-06-27T15:30:01.796+00:00
2026-06-27,SOL,KXSOL15M,KXSOL15M-26JUN271200-00,greater_or_equal,72.9135,,4,Target Price: $72.9135,metadata_updated,2026-06-27T15:45:01.354+00:00
2026-06-27,SOL,KXSOL15M,KXSOL15M-26JUN271215-15,greater_or_equal,72.716,,4,Target Price: $72.7160,metadata_updated,2026-06-27T16:00:01.830+00:00
2026-06-27,SOL,KXSOL15M,KXSOL15M-26JUN271230-30,greater_or_equal,72.6738,,4,Target Price: $72.6738,metadata_updated,2026-06-27T16:15:01.564+00:00
2026-06-27,SOL,KXSOL15M,KXSOL15M-26JUN271245-45,greater_or_equal,72.72,,4,Target Price: $72.7200,metadata_updated,2026-06-27T16:30:01.592+00:00
2026-06-27,SOL,KXSOL15M,KXSOL15M-26JUN271300-00,greater_or_equal,72.6615,,4,Target Price: $72.6615,metadata_updated,2026-06-27T16:45:01.410+00:00
2026-06-27,SOL,KXSOL15M,KXSOL15M-26JUN271315-15,greater_or_equal,72.5638,,4,Target Price: $72.5638,metadata_updated,2026-06-27T17:00:02.427+00:00
2026-06-27,SOL,KXSOL15M,KXSOL15M-26JUN271330-30,greater_or_equal,72.1253,,4,Target Price: $72.1253,metadata_updated,2026-06-27T17:15:01.423+00:00
2026-06-27,SOL,KXSOL15M,KXSOL15M-26JUN271345-45,greater_or_equal,72.1562,,4,Target Price: $72.1562,metadata_updated,2026-06-27T17:30:01.880+00:00
2026-06-27,SOL,KXSOL15M,KXSOL15M-26JUN271400-00,greater_or_equal,72.1405,,4,Target Price: $72.1405,metadata_updated,2026-06-27T17:45:01.500+00:00
2026-06-27,SOL,KXSOL15M,KXSOL15M-26JUN271415-15,greater_or_equal,72.0108,,4,Target Price: $72.0108,metadata_updated,2026-06-27T18:00:01.994+00:00
2026-06-27,SOL,KXSOL15M,KXSOL15M-26JUN271430-30,greater_or_equal,71.9595,,4,Target Price: $71.9595,metadata_updated,2026-06-27T18:15:01.553+00:00
2026-06-27,SOL,KXSOL15M,KXSOL15M-26JUN271445-45,greater_or_equal,71.7718,,4,Target Price: $71.7718,metadata_updated,2026-06-27T18:30:02.121+00:00
2026-06-27,SOL,KXSOL15M,KXSOL15M-26JUN271500-00,greater_or_equal,71.8398,,4,Target Price: $71.8398,metadata_updated,2026-06-27T18:45:01.468+00:00
2026-06-27,SOL,KXSOL15M,KXSOL15M-26JUN271515-15,greater_or_equal,71.8078,,4,Target Price: $71.8078,metadata_updated,2026-06-27T19:00:02.522+00:00
2026-06-27,SOL,KXSOL15M,KXSOL15M-26JUN271530-30,greater_or_equal,71.8178,,4,Target Price: $71.8178,metadata_updated,2026-06-27T19:15:01.466+00:00
2026-06-27,SOL,KXSOL15M,KXSOL15M-26JUN271545-45,greater_or_equal,71.209,,4,Target Price: $71.2090,metadata_updated,2026-06-27T19:30:01.694+00:00
2026-06-27,SOL,KXSOL15M,KXSOL15M-26JUN271600-00,greater_or_equal,71.0562,,4,Target Price: $71.0562,metadata_updated,2026-06-27T19:45:01.631+00:00
2026-06-27,SOL,KXSOL15M,KXSOL15M-26JUN271615-15,greater_or_equal,71.0288,,4,Target Price: $71.0288,metadata_updated,2026-06-27T20:00:02.330+00:00
2026-06-27,XRP,KXXRP15M,KXXRP15M-26JUN271000-00,greater_or_equal,1.0619,,4,Target Price: $1.0619,metadata_updated,2026-06-27T13:45:01.952+00:00
2026-06-27,XRP,KXXRP15M,KXXRP15M-26JUN271015-15,greater_or_equal,1.0629,,4,Target Price: $1.0629,metadata_updated,2026-06-27T14:00:02.547+00:00
2026-06-27,XRP,KXXRP15M,KXXRP15M-26JUN271030-30,greater_or_equal,1.066,,4,Target Price: $1.0660,metadata_updated,2026-06-27T14:15:01.870+00:00
2026-06-27,XRP,KXXRP15M,KXXRP15M-26JUN271045-45,greater_or_equal,1.0648,,4,Target Price: $1.0648,metadata_updated,2026-06-27T14:30:02.389+00:00
2026-06-27,XRP,KXXRP15M,KXXRP15M-26JUN271100-00,greater_or_equal,1.0648,,4,Target Price: $1.0648,metadata_updated,2026-06-27T14:45:01.850+00:00
2026-06-27,XRP,KXXRP15M,KXXRP15M-26JUN271115-15,greater_or_equal,1.0671,,4,Target Price: $1.0671,metadata_updated,2026-06-27T15:00:02.527+00:00
2026-06-27,XRP,KXXRP15M,KXXRP15M-26JUN271130-30,greater_or_equal,1.0718,,4,Target Price: $1.0718,metadata_updated,2026-06-27T15:15:01.803+00:00
2026-06-27,XRP,KXXRP15M,KXXRP15M-26JUN271145-45,greater_or_equal,1.0724,,4,Target Price: $1.0724,metadata_updated,2026-06-27T15:30:02.313+00:00
2026-06-27,XRP,KXXRP15M,KXXRP15M-26JUN271200-00,greater_or_equal,1.0743,,4,Target Price: $1.0743,metadata_updated,2026-06-27T15:45:01.818+00:00
2026-06-27,XRP,KXXRP15M,KXXRP15M-26JUN271215-15,greater_or_equal,1.074,,4,Target Price: $1.0740,metadata_updated,2026-06-27T16:00:02.604+00:00
2026-06-27,XRP,KXXRP15M,KXXRP15M-26JUN271230-30,greater_or_equal,1.0749,,4,Target Price: $1.0749,metadata_updated,2026-06-27T16:15:02.022+00:00
2026-06-27,XRP,KXXRP15M,KXXRP15M-26JUN271300-00,greater_or_equal,1.0702,,4,Target Price: $1.0702,metadata_updated,2026-06-27T16:45:01.828+00:00
2026-06-27,XRP,KXXRP15M,KXXRP15M-26JUN271315-15,greater_or_equal,1.0686,,4,Target Price: $1.0686,metadata_updated,2026-06-27T17:00:02.851+00:00
2026-06-27,XRP,KXXRP15M,KXXRP15M-26JUN271330-30,greater_or_equal,1.0622,,4,Target Price: $1.0622,metadata_updated,2026-06-27T17:15:01.833+00:00
2026-06-27,XRP,KXXRP15M,KXXRP15M-26JUN271345-45,greater_or_equal,1.0611,,4,Target Price: $1.0611,metadata_updated,2026-06-27T17:30:02.529+00:00
2026-06-27,XRP,KXXRP15M,KXXRP15M-26JUN271400-00,greater_or_equal,1.0614,,4,Target Price: $1.0614,metadata_updated,2026-06-27T17:45:01.799+00:00
2026-06-27,XRP,KXXRP15M,KXXRP15M-26JUN271415-15,greater_or_equal,1.0595,,4,Target Price: $1.0595,metadata_updated,2026-06-27T18:00:02.497+00:00
2026-06-27,XRP,KXXRP15M,KXXRP15M-26JUN271430-30,greater_or_equal,1.0578,,4,Target Price: $1.0578,metadata_updated,2026-06-27T18:15:01.874+00:00
2026-06-27,XRP,KXXRP15M,KXXRP15M-26JUN271445-45,greater_or_equal,1.0567,,4,Target Price: $1.0567,metadata_updated,2026-06-27T18:30:02.536+00:00
2026-06-27,XRP,KXXRP15M,KXXRP15M-26JUN271500-00,greater_or_equal,1.0572,,4,Target Price: $1.0572,metadata_updated,2026-06-27T18:45:01.801+00:00
2026-06-27,XRP,KXXRP15M,KXXRP15M-26JUN271515-15,greater_or_equal,1.0572,,4,Target Price: $1.0572,metadata_updated,2026-06-27T19:00:02.554+00:00
2026-06-27,XRP,KXXRP15M,KXXRP15M-26JUN271530-30,greater_or_equal,1.0577,,4,Target Price: $1.0577,metadata_updated,2026-06-27T19:15:01.819+00:00
2026-06-27,XRP,KXXRP15M,KXXRP15M-26JUN271545-45,greater_or_equal,1.0538,,4,Target Price: $1.0538,metadata_updated,2026-06-27T19:30:02.367+00:00
2026-06-27,XRP,KXXRP15M,KXXRP15M-26JUN271600-00,greater_or_equal,1.0537,,4,Target Price: $1.0537,metadata_updated,2026-06-27T19:45:02.176+00:00
2026-06-27,XRP,KXXRP15M,KXXRP15M-26JUN271615-15,greater_or_equal,1.0527,,4,Target Price: $1.0527,metadata_updated,2026-06-27T20:00:02.861+00:00
2026-06-27,DOGE,KXDOGE15M,KXDOGE15M-26JUN271000-00,greater_or_equal,0.075783,,7,Target Price: $0.0757834,metadata_updated,2026-06-27T13:45:02.940+00:00
2026-06-27,DOGE,KXDOGE15M,KXDOGE15M-26JUN271015-15,greater_or_equal,0.075707,,7,Target Price: $0.0757076,metadata_updated,2026-06-27T14:00:03.568+00:00
2026-06-27,DOGE,KXDOGE15M,KXDOGE15M-26JUN271030-30,greater_or_equal,0.075878,,7,Target Price: $0.0758783,metadata_updated,2026-06-27T14:15:02.978+00:00
2026-06-27,DOGE,KXDOGE15M,KXDOGE15M-26JUN271045-45,greater_or_equal,0.075802,,7,Target Price: $0.0758021,metadata_updated,2026-06-27T14:30:03.236+00:00
2026-06-27,DOGE,KXDOGE15M,KXDOGE15M-26JUN271100-00,greater_or_equal,0.075826,,7,Target Price: $0.0758263,metadata_updated,2026-06-27T14:45:02.890+00:00
2026-06-27,DOGE,KXDOGE15M,KXDOGE15M-26JUN271115-15,greater_or_equal,0.07583,,7,Target Price: $0.0758302,metadata_updated,2026-06-27T15:00:03.707+00:00
2026-06-27,DOGE,KXDOGE15M,KXDOGE15M-26JUN271130-30,greater_or_equal,0.076218,,7,Target Price: $0.0762188,metadata_updated,2026-06-27T15:15:02.771+00:00
2026-06-27,DOGE,KXDOGE15M,KXDOGE15M-26JUN271145-45,greater_or_equal,0.076138,,7,Target Price: $0.0761386,metadata_updated,2026-06-27T15:30:03.291+00:00
2026-06-27,DOGE,KXDOGE15M,KXDOGE15M-26JUN271200-00,greater_or_equal,0.076167,,7,Target Price: $0.0761671,metadata_updated,2026-06-27T15:45:02.826+00:00
2026-06-27,DOGE,KXDOGE15M,KXDOGE15M-26JUN271215-15,greater_or_equal,0.076122,,7,Target Price: $0.0761229,metadata_updated,2026-06-27T16:00:03.635+00:00
2026-06-27,DOGE,KXDOGE15M,KXDOGE15M-26JUN271230-30,greater_or_equal,0.076056,,7,Target Price: $0.0760561,metadata_updated,2026-06-27T16:15:03.008+00:00
2026-06-27,DOGE,KXDOGE15M,KXDOGE15M-26JUN271300-00,greater_or_equal,0.076155,,7,Target Price: $0.0761550,metadata_updated,2026-06-27T16:45:02.845+00:00
2026-06-27,DOGE,KXDOGE15M,KXDOGE15M-26JUN271315-15,greater_or_equal,0.076147,,7,Target Price: $0.0761477,metadata_updated,2026-06-27T17:00:03.941+00:00
2026-06-27,DOGE,KXDOGE15M,KXDOGE15M-26JUN271330-30,greater_or_equal,0.075733,,7,Target Price: $0.0757330,metadata_updated,2026-06-27T17:15:02.845+00:00
2026-06-27,DOGE,KXDOGE15M,KXDOGE15M-26JUN271345-45,greater_or_equal,0.075681,,7,Target Price: $0.0756814,metadata_updated,2026-06-27T17:30:03.527+00:00
2026-06-27,DOGE,KXDOGE15M,KXDOGE15M-26JUN271400-00,greater_or_equal,0.075724,,7,Target Price: $0.0757245,metadata_updated,2026-06-27T17:45:02.904+00:00
2026-06-27,DOGE,KXDOGE15M,KXDOGE15M-26JUN271415-15,greater_or_equal,0.075596,,7,Target Price: $0.0755968,metadata_updated,2026-06-27T18:00:03.643+00:00
2026-06-27,DOGE,KXDOGE15M,KXDOGE15M-26JUN271430-30,greater_or_equal,0.075312,,7,Target Price: $0.0753121,metadata_updated,2026-06-27T18:15:03.080+00:00
2026-06-27,DOGE,KXDOGE15M,KXDOGE15M-26JUN271445-45,greater_or_equal,0.075239,,7,Target Price: $0.0752391,metadata_updated,2026-06-27T18:30:03.711+00:00
2026-06-27,DOGE,KXDOGE15M,KXDOGE15M-26JUN271500-00,greater_or_equal,0.075248,,7,Target Price: $0.0752484,metadata_updated,2026-06-27T18:45:03.363+00:00
2026-06-27,DOGE,KXDOGE15M,KXDOGE15M-26JUN271515-15,greater_or_equal,0.075226,,7,Target Price: $0.0752269,metadata_updated,2026-06-27T19:00:03.667+00:00
2026-06-27,DOGE,KXDOGE15M,KXDOGE15M-26JUN271530-30,greater_or_equal,0.075237,,7,Target Price: $0.0752371,metadata_updated,2026-06-27T19:15:02.787+00:00
2026-06-27,DOGE,KXDOGE15M,KXDOGE15M-26JUN271545-45,greater_or_equal,0.074816,,7,Target Price: $0.0748165,metadata_updated,2026-06-27T19:30:03.383+00:00
2026-06-27,DOGE,KXDOGE15M,KXDOGE15M-26JUN271600-00,greater_or_equal,0.074598,,7,Target Price: $0.0745985,metadata_updated,2026-06-27T19:45:03.319+00:00
2026-06-27,DOGE,KXDOGE15M,KXDOGE15M-26JUN271615-15,greater_or_equal,0.074644,,7,Target Price: $0.0746440,metadata_updated,2026-06-27T20:00:03.906+00:00
2026-06-27,HYPE,KXHYPE15M,KXHYPE15M-26JUN271000-00,greater_or_equal,63.4971,,4,Target Price: $63.4971,metadata_updated,2026-06-27T13:45:03.566+00:00
2026-06-27,HYPE,KXHYPE15M,KXHYPE15M-26JUN271015-15,greater_or_equal,63.6482,,4,Target Price: $63.6482,metadata_updated,2026-06-27T14:00:04.155+00:00
2026-06-27,HYPE,KXHYPE15M,KXHYPE15M-26JUN271030-30,greater_or_equal,64.0297,,4,Target Price: $64.0297,metadata_updated,2026-06-27T14:15:03.541+00:00
2026-06-27,HYPE,KXHYPE15M,KXHYPE15M-26JUN271045-45,greater_or_equal,64.0265,,4,Target Price: $64.0265,metadata_updated,2026-06-27T14:30:03.809+00:00
2026-06-27,HYPE,KXHYPE15M,KXHYPE15M-26JUN271100-00,greater_or_equal,63.9849,,4,Target Price: $63.9849,metadata_updated,2026-06-27T14:45:03.510+00:00
2026-06-27,HYPE,KXHYPE15M,KXHYPE15M-26JUN271115-15,greater_or_equal,63.7012,,4,Target Price: $63.7012,metadata_updated,2026-06-27T15:00:04.340+00:00
2026-06-27,HYPE,KXHYPE15M,KXHYPE15M-26JUN271145-45,greater_or_equal,64.4688,,4,Target Price: $64.4688,metadata_updated,2026-06-27T15:30:03.868+00:00
2026-06-27,HYPE,KXHYPE15M,KXHYPE15M-26JUN271200-00,greater_or_equal,64.434,,4,Target Price: $64.4340,metadata_updated,2026-06-27T15:45:03.479+00:00
2026-06-27,HYPE,KXHYPE15M,KXHYPE15M-26JUN271215-15,greater_or_equal,64.3636,,4,Target Price: $64.3636,metadata_updated,2026-06-27T16:00:04.436+00:00
2026-06-27,HYPE,KXHYPE15M,KXHYPE15M-26JUN271230-30,greater_or_equal,64.259,,4,Target Price: $64.2590,metadata_updated,2026-06-27T16:15:03.559+00:00
2026-06-27,HYPE,KXHYPE15M,KXHYPE15M-26JUN271300-00,greater_or_equal,64.1796,,4,Target Price: $64.1796,metadata_updated,2026-06-27T16:45:03.396+00:00
2026-06-27,HYPE,KXHYPE15M,KXHYPE15M-26JUN271315-15,greater_or_equal,64.1051,,4,Target Price: $64.1051,metadata_updated,2026-06-27T17:00:04.579+00:00
2026-06-27,HYPE,KXHYPE15M,KXHYPE15M-26JUN271330-30,greater_or_equal,63.4218,,4,Target Price: $63.4218,metadata_updated,2026-06-27T17:15:03.487+00:00
2026-06-27,HYPE,KXHYPE15M,KXHYPE15M-26JUN271345-45,greater_or_equal,63.2665,,4,Target Price: $63.2665,metadata_updated,2026-06-27T17:30:04.013+00:00
2026-06-27,HYPE,KXHYPE15M,KXHYPE15M-26JUN271400-00,greater_or_equal,63.3995,,4,Target Price: $63.3995,metadata_updated,2026-06-27T17:45:03.491+00:00
2026-06-27,HYPE,KXHYPE15M,KXHYPE15M-26JUN271415-15,greater_or_equal,63.0948,,4,Target Price: $63.0948,metadata_updated,2026-06-27T18:00:04.347+00:00
2026-06-27,HYPE,KXHYPE15M,KXHYPE15M-26JUN271430-30,greater_or_equal,63.0961,,4,Target Price: $63.0961,metadata_updated,2026-06-27T18:15:03.642+00:00
2026-06-27,HYPE,KXHYPE15M,KXHYPE15M-26JUN271445-45,greater_or_equal,63.0562,,4,Target Price: $63.0562,metadata_updated,2026-06-27T18:30:04.388+00:00
2026-06-27,HYPE,KXHYPE15M,KXHYPE15M-26JUN271500-00,greater_or_equal,62.9186,,4,Target Price: $62.9186,metadata_updated,2026-06-27T18:45:03.892+00:00
2026-06-27,HYPE,KXHYPE15M,KXHYPE15M-26JUN271515-15,greater_or_equal,62.9783,,4,Target Price: $62.9783,metadata_updated,2026-06-27T19:00:04.353+00:00
2026-06-27,HYPE,KXHYPE15M,KXHYPE15M-26JUN271530-30,greater_or_equal,63.0323,,4,Target Price: $63.0323,metadata_updated,2026-06-27T19:15:03.344+00:00
2026-06-27,HYPE,KXHYPE15M,KXHYPE15M-26JUN271545-45,greater_or_equal,62.5346,,4,Target Price: $62.5346,metadata_updated,2026-06-27T19:30:04.010+00:00
2026-06-27,HYPE,KXHYPE15M,KXHYPE15M-26JUN271600-00,greater_or_equal,62.4329,,4,Target Price: $62.4329,metadata_updated,2026-06-27T19:45:03.999+00:00
2026-06-27,HYPE,KXHYPE15M,KXHYPE15M-26JUN271615-15,greater_or_equal,62.1435,,4,Target Price: $62.1435,metadata_updated,2026-06-27T20:00:04.544+00:00
2026-07-02,BTC,KXBTC15M,KXBTC15M-26JUL020945-45,greater_or_equal,61619.69,,2,"Target Price: $61,619.69",metadata_updated,2026-07-02T13:30:18.310+00:00
2026-07-02,BTC,KXBNB15M,KXBNB15M-26JUL020945-45,greater_or_equal,562.24,,2,Target Price: $562.24,metadata_updated,2026-07-02T13:30:18.543+00:00
2026-07-02,BTC,KXZEC15M,KXZEC15M-26JUL020945-45,greater_or_equal,446.3662,,4,Target Price: $446.3662,metadata_updated,2026-07-02T13:30:18.666+00:00
2026-07-02,BTC,KXNEAR15M,KXNEAR15M-26JUL020945-45,greater_or_equal,1.9386,,4,Target Price: $1.9386,metadata_updated,2026-07-02T13:30:18.666+00:00
2026-07-02,BTC,KXBTC15M,KXBTC15M-26JUL021000-00,greater_or_equal,61913.36,,2,"Target Price: $61,913.36",metadata_updated,2026-07-02T13:45:00.753+00:00
2026-07-02,BTC,KXBNB15M,KXBNB15M-26JUL021000-00,greater_or_equal,566.66,,2,Target Price: $566.66,metadata_updated,2026-07-02T13:45:04.368+00:00
2026-07-02,BTC,KXZEC15M,KXZEC15M-26JUL021000-00,greater_or_equal,448.4605,,4,Target Price: $448.4605,metadata_updated,2026-07-02T13:45:07.522+00:00
2026-07-02,BTC,KXNEAR15M,KXNEAR15M-26JUL021000-00,greater_or_equal,1.9501,,4,Target Price: $1.9501,metadata_updated,2026-07-02T13:45:08.707+00:00
2026-07-02,BTC,KXBTC15M,KXBTC15M-26JUL021015-15,greater_or_equal,61875.19,,2,"Target Price: $61,875.19",metadata_updated,2026-07-02T14:00:00.863+00:00
2026-07-02,BTC,KXBNB15M,KXBNB15M-26JUL021015-15,greater_or_equal,564.87,,2,Target Price: $564.87,metadata_updated,2026-07-02T14:00:03.484+00:00
2026-07-02,BTC,KXZEC15M,KXZEC15M-26JUL021015-15,greater_or_equal,446.9305,,4,Target Price: $446.9305,metadata_updated,2026-07-02T14:00:06.205+00:00
2026-07-02,BTC,KXNEAR15M,KXNEAR15M-26JUL021015-15,greater_or_equal,1.9426,,4,Target Price: $1.9426,metadata_updated,2026-07-02T14:00:06.800+00:00
2026-07-02,BTC,KXBTC15M,KXBTC15M-26JUL021030-30,greater_or_equal,62077.34,,2,"Target Price: $62,077.34",metadata_updated,2026-07-02T14:15:00.634+00:00
2026-07-02,BTC,KXBNB15M,KXBNB15M-26JUL021030-30,greater_or_equal,565.21,,2,Target Price: $565.21,metadata_updated,2026-07-02T14:15:03.185+00:00
2026-07-02,BTC,KXZEC15M,KXZEC15M-26JUL021030-30,greater_or_equal,447.0199,,4,Target Price: $447.0199,metadata_updated,2026-07-02T14:15:04.966+00:00
2026-07-02,BTC,KXNEAR15M,KXNEAR15M-26JUL021030-30,greater_or_equal,1.9491,,4,Target Price: $1.9491,metadata_updated,2026-07-02T14:15:05.756+00:00
2026-07-02,BTC,KXBTC15M,KXBTC15M-26JUL021045-45,greater_or_equal,61636.45,,2,"Target Price: $61,636.45",metadata_updated,2026-07-02T14:30:00.859+00:00
2026-07-02,BTC,KXBNB15M,KXBNB15M-26JUL021045-45,greater_or_equal,561.09,,2,Target Price: $561.09,metadata_updated,2026-07-02T14:30:03.930+00:00
2026-07-02,BTC,KXBTC15M,KXBTC15M-26JUL021100-00,greater_or_equal,61384.15,,2,"Target Price: $61,384.15",metadata_updated,2026-07-02T14:45:00.644+00:00
2026-07-02,BTC,KXBNB15M,KXBNB15M-26JUL021100-00,greater_or_equal,560.31,,2,Target Price: $560.31,metadata_updated,2026-07-02T14:45:04.724+00:00
2026-07-02,BTC,KXZEC15M,KXZEC15M-26JUL021100-00,greater_or_equal,438.5042,,4,Target Price: $438.5042,metadata_updated,2026-07-02T14:45:06.548+00:00
2026-07-02,BTC,KXNEAR15M,KXNEAR15M-26JUL021100-00,greater_or_equal,1.9072,,4,Target Price: $1.9072,metadata_updated,2026-07-02T14:45:07.016+00:00
2026-07-02,BTC,KXBTC15M,KXBTC15M-26JUL021115-15,greater_or_equal,61610.36,,2,"Target Price: $61,610.36",metadata_updated,2026-07-02T15:00:00.763+00:00
2026-07-02,BTC,KXBNB15M,KXBNB15M-26JUL021115-15,greater_or_equal,561.21,,2,Target Price: $561.21,metadata_updated,2026-07-02T15:00:03.945+00:00
2026-07-02,BTC,KXZEC15M,KXZEC15M-26JUL021115-15,greater_or_equal,437.5857,,4,Target Price: $437.5857,metadata_updated,2026-07-02T15:00:05.262+00:00
2026-07-02,BTC,KXNEAR15M,KXNEAR15M-26JUL021115-15,greater_or_equal,1.9094,,4,Target Price: $1.9094,metadata_updated,2026-07-02T15:00:05.822+00:00
2026-07-02,BTC,KXBTC15M,KXBTC15M-26JUL021130-30,greater_or_equal,61526.19,,2,"Target Price: $61,526.19",metadata_updated,2026-07-02T15:15:01.942+00:00
2026-07-02,BTC,KXBNB15M,KXBNB15M-26JUL021130-30,greater_or_equal,561.02,,2,Target Price: $561.02,metadata_updated,2026-07-02T15:15:05.018+00:00
2026-07-02,BTC,KXZEC15M,KXZEC15M-26JUL021130-30,greater_or_equal,436.1848,,4,Target Price: $436.1848,metadata_updated,2026-07-02T15:15:07.288+00:00
2026-07-02,BTC,KXNEAR15M,KXNEAR15M-26JUL021130-30,greater_or_equal,1.9031,,4,Target Price: $1.9031,metadata_updated,2026-07-02T15:15:08.063+00:00
2026-07-02,BTC,KXBTC15M,KXBTC15M-26JUL021145-45,greater_or_equal,61707.34,,2,"Target Price: $61,707.34",metadata_updated,2026-07-02T15:30:00.738+00:00
2026-07-02,BTC,KXBNB15M,KXBNB15M-26JUL021145-45,greater_or_equal,562.42,,2,Target Price: $562.42,metadata_updated,2026-07-02T15:30:03.499+00:00
2026-07-02,BTC,KXZEC15M,KXZEC15M-26JUL021145-45,greater_or_equal,437.7052,,4,Target Price: $437.7052,metadata_updated,2026-07-02T15:30:05.964+00:00
2026-07-02,BTC,KXNEAR15M,KXNEAR15M-26JUL021145-45,greater_or_equal,1.9044,,4,Target Price: $1.9044,metadata_updated,2026-07-02T15:30:06.429+00:00
2026-07-02,BTC,KXBTC15M,KXBTC15M-26JUL021215-15,greater_or_equal,61559.64,,2,"Target Price: $61,559.64",metadata_updated,2026-07-02T16:00:00.749+00:00
2026-07-02,BTC,KXBNB15M,KXBNB15M-26JUL021215-15,greater_or_equal,562.37,,2,Target Price: $562.37,metadata_updated,2026-07-02T16:00:04.388+00:00
2026-07-02,BTC,KXZEC15M,KXZEC15M-26JUL021215-15,greater_or_equal,437.6094,,4,Target Price: $437.6094,metadata_updated,2026-07-02T16:00:07.486+00:00
2026-07-02,BTC,KXNEAR15M,KXNEAR15M-26JUL021215-15,greater_or_equal,1.9138,,4,Target Price: $1.9138,metadata_updated,2026-07-02T16:00:09.168+00:00
2026-07-02,BTC,KXBTC15M,KXBTC15M-26JUL021230-30,greater_or_equal,61669.75,,2,"Target Price: $61,669.75",metadata_updated,2026-07-02T16:15:00.754+00:00
2026-07-02,BTC,KXBNB15M,KXBNB15M-26JUL021230-30,greater_or_equal,563.35,,2,Target Price: $563.35,metadata_updated,2026-07-02T16:15:03.265+00:00
2026-07-02,BTC,KXZEC15M,KXZEC15M-26JUL021230-30,greater_or_equal,438.7204,,4,Target Price: $438.7204,metadata_updated,2026-07-02T16:15:05.889+00:00
2026-07-02,BTC,KXNEAR15M,KXNEAR15M-26JUL021230-30,greater_or_equal,1.9183,,4,Target Price: $1.9183,metadata_updated,2026-07-02T16:15:06.332+00:00
2026-07-02,BTC,KXBTC15M,KXBTC15M-26JUL021245-45,greater_or_equal,61122.75,,2,"Target Price: $61,122.75",metadata_updated,2026-07-02T16:30:00.863+00:00
2026-07-02,BTC,KXBNB15M,KXBNB15M-26JUL021245-45,greater_or_equal,559.38,,2,Target Price: $559.38,metadata_updated,2026-07-02T16:30:03.962+00:00
2026-07-02,BTC,KXZEC15M,KXZEC15M-26JUL021245-45,greater_or_equal,435.8783,,4,Target Price: $435.8783,metadata_updated,2026-07-02T16:30:06.297+00:00
2026-07-02,BTC,KXNEAR15M,KXNEAR15M-26JUL021245-45,greater_or_equal,1.9136,,4,Target Price: $1.9136,metadata_updated,2026-07-02T16:30:06.770+00:00
2026-07-02,BTC,KXHOUSERACE,KXHOUSERACE-OH05-26-D,structured,,,,Brian Shaver,metadata_updated,2026-07-02T16:42:01.494+00:00
2026-07-02,BTC,KXBTC15M,KXBTC15M-26JUL021300-00,greater_or_equal,61375.81,,2,"Target Price: $61,375.81",metadata_updated,2026-07-02T16:45:00.719+00:00
2026-07-02,BTC,KXBNB15M,KXBNB15M-26JUL021300-00,greater_or_equal,560.62,,2,Target Price: $560.62,metadata_updated,2026-07-02T16:45:03.340+00:00
2026-07-02,BTC,KXZEC15M,KXZEC15M-26JUL021300-00,greater_or_equal,436.0817,,4,Target Price: $436.0817,metadata_updated,2026-07-02T16:45:05.071+00:00
2026-07-02,BTC,KXNEAR15M,KXNEAR15M-26JUL021300-00,greater_or_equal,1.9182,,4,Target Price: $1.9182,metadata_updated,2026-07-02T16:45:05.601+00:00
2026-07-02,BTC,KXBTC15M,KXBTC15M-26JUL021315-15,greater_or_equal,61623.73,,2,"Target Price: $61,623.73",metadata_updated,2026-07-02T17:00:00.937+00:00
2026-07-02,BTC,KXBNB15M,KXBNB15M-26JUL021315-15,greater_or_equal,561.6,,2,Target Price: $561.60,metadata_updated,2026-07-02T17:00:04.394+00:00
2026-07-02,BTC,KXZEC15M,KXZEC15M-26JUL021315-15,greater_or_equal,438.5256,,4,Target Price: $438.5256,metadata_updated,2026-07-02T17:00:05.766+00:00
